24/10/2024,12:00:00,,,,,,,,,,0.00,25.00 ,present ,23.94 ,23.70 ,skipped: low power,
24/10/2024,12:15:00,,,,,,,,,,0.00,25.00 ,present ,23.94 ,23.70 ,skipped: low power,
24/10/2024,12:30:00,,,,,,,,,,0.00,25.00 ,present ,23.98 ,10.20 ,skipped: low power,
24/10/2024,12:45:00,,,,,,,,,,3.51,39.70 ,present ,23.88 ,102.00 ,skipped: low power,
Serial Number:,PSY1N906
APP Serial #:,03000C96
Head Serial #:,4070
App Ver:,R1-7-8
COM Ver:,R2-6-8
Instrument Name:,
Instrument Comment:,
Cooling Time:,10,seconds
Waiting Time:,6,seconds
Warming Duration:,0,seconds
Wait before measurement:,15,seconds
Chamber Heating Duration:,0,seconds
Chamber Heating Schedule:,continuous 
C1:,0.0270
C2:,0.3250
Date,Time,Chamber Temperature (°C),dT (µV),Wet Bulb Depression (µV),Corrected Water Potential (MPa),Intercept,Slope,EDBO,Correction for dT (MPa),Correction Factor,Internal Battery Voltage (V),Internal Battery Temperature (°C),External Power Supply Present,External Power Supply Voltage (V),External Power Supply Current (mA),Diagnostic Comment
26/10/2024,05:30:00,18.56,-0.413,0.000,0.00,1.00,-3.80,0.119,-0.05,8.432,4.07,17.70 ,not present ,0.00 ,0.00 ,
26/10/2024,05:45:00,18.52,-0.279,0.000,0.00,1.00,-3.80,0.094,-0.03,8.432,4.07,17.79 ,not present ,0.00 ,0.00 ,
26/10/2024,06:00:00,18.67,-0.540,0.000,0.00,1.00,-3.80,0.050,-0.07,8.428,4.07,17.70 ,not present ,0.00 ,0.00 ,
26/10/2024,06:15:00,18.69,-0.284,0.000,0.00,1.00,-3.80,0.109,-0.03,8.428,4.07,17.90 ,not present ,0.00 ,0.00 ,
26/10/2024,06:30:00,18.57,-0.286,0.000,0.00,1.00,-3.80,0.126,-0.03,8.432,4.07,17.90 ,not present ,0.00 ,0.00 ,
26/10/2024,06:45:00,18.40,-0.352,0.000,0.00,1.00,-3.80,0.062,-0.04,8.436,4.07,17.90 ,not present ,0.00 ,0.00 ,
26/10/2024,07:00:00,18.50,-0.793,0.000,0.00,1.00,-3.80,-0.268,-0.10,8.432,4.07,17.79 ,not present ,0.00 ,0.00 ,
26/10/2024,07:15:00,19.15,-0.943,0.000,0.00,1.00,-3.80,-0.105,-0.13,8.410,4.06,18.50 ,not present ,0.00 ,0.00 ,
26/10/2024,07:30:00,19.74,-1.120,0.000,0.00,1.00,-3.80,0.111,-0.15,8.388,4.06,19.40 ,not present ,0.00 ,0.00 ,
26/10/2024,07:45:00,20.18,-1.228,0.000,0.00,1.00,-3.80,0.242,-0.16,8.373,4.06,19.79 ,not present ,0.00 ,0.00 ,
26/10/2024,08:00:00,20.44,-1.318,0.000,0.00,1.00,-3.80,0.338,-0.18,8.362,4.06,20.40 ,not present ,0.00 ,0.00 ,
26/10/2024,08:15:00,20.48,-1.377,0.000,0.00,1.00,-3.80,0.353,-0.18,8.362,4.06,20.70 ,not present ,0.00 ,0.00 ,
26/10/2024,08:30:00,20.38,-1.246,0.000,0.00,1.00,-3.80,0.383,-0.17,8.366,4.06,20.80 ,not present ,0.00 ,0.00 ,
26/10/2024,08:45:00,20.32,-1.282,0.000,0.00,1.00,-3.80,0.418,-0.17,8.366,4.06,20.90 ,not present ,0.00 ,0.00 ,
26/10/2024,09:00:00,20.52,-1.502,0.000,0.00,1.00,-3.80,0.176,-0.20,8.359,4.06,21.00 ,not present ,0.00 ,0.00 ,
26/10/2024,09:15:00,20.96,-1.385,0.000,0.00,1.00,-3.80,0.241,-0.18,8.344,4.06,21.10 ,not present ,0.00 ,0.00 ,
26/10/2024,09:30:00,21.32,-1.523,0.000,0.00,1.00,-3.80,0.217,-0.20,8.330,4.05,21.50 ,not present ,0.00 ,0.00 ,
26/10/2024,09:45:00,21.58,-1.443,0.000,0.00,1.00,-3.80,0.309,-0.19,8.323,4.05,21.90 ,not present ,0.00 ,0.00 ,
26/10/2024,10:00:00,22.03,-1.472,0.000,0.00,1.00,-3.80,0.285,-0.20,8.305,4.05,22.30 ,not present ,0.00 ,0.00 ,
26/10/2024,10:15:00,22.44,-1.487,0.000,0.00,1.00,-3.80,0.299,-0.20,8.290,4.05,22.80 ,not present ,0.00 ,0.00 ,
26/10/2024,10:30:00,22.99,-1.651,0.230,-0.02,1.00,-3.80,0.227,-0.22,8.272,4.05,23.30 ,not present ,0.00 ,0.00 ,
26/10/2024,10:45:00,23.45,-1.608,0.282,-0.03,1.00,-3.80,0.147,-0.21,8.254,4.05,23.90 ,not present ,0.00 ,0.00 ,
26/10/2024,11:00:00,23.91,-1.669,0.270,-0.03,1.00,-3.80,0.273,-0.22,8.237,4.05,24.30 ,not present ,0.00 ,0.00 ,
26/10/2024,11:15:00,24.15,-1.707,0.450,-0.08,1.00,-3.80,-0.020,-0.23,8.229,4.05,24.80 ,not present ,0.00 ,0.00 ,
26/10/2024,11:30:00,24.66,-0.968,0.000,0.00,1.00,-3.80,0.964,-0.13,8.212,4.04,25.20 ,not present ,0.00 ,0.00 ,
26/10/2024,11:45:00,25.14,-0.625,1.856,-0.30,1.00,-3.80,0.886,-0.08,8.194,4.04,25.90 ,not present ,0.00 ,0.00 ,
26/10/2024,12:00:00,25.49,-0.115,0.000,0.00,1.00,-3.80,1.075,-0.01,8.184,4.04,26.40 ,not present ,0.00 ,0.00 ,
26/10/2024,12:15:00,25.92,-0.623,1.297,-0.15,1.00,-3.80,0.083,-0.08,8.166,4.04,26.80 ,not present ,0.00 ,0.00 ,
26/10/2024,12:30:00,25.77,0.038,1.724,-0.17,1.00,-3.80,-0.123,0.00,8.173,4.04,27.00 ,not present ,0.00 ,0.00 ,
26/10/2024,12:45:00,26.10,-0.268,2.101,-0.30,1.00,-3.80,-0.305,-0.03,8.159,4.04,27.40 ,not present ,0.00 ,0.00 ,
26/10/2024,13:00:00,26.27,-0.087,2.000,-0.25,1.00,-3.80,-0.179,-0.01,8.154,4.04,27.80 ,not present ,0.00 ,0.00 ,
26/10/2024,13:15:00,26.29,0.198,2.326,-0.30,1.00,-3.80,-0.144,0.02,8.154,4.04,28.10 ,not present ,0.00 ,0.00 ,
26/10/2024,13:30:00,26.26,-0.424,1.768,-0.24,1.00,-3.80,-0.517,-0.05,8.154,4.04,28.10 ,not present ,0.00 ,0.00 ,
26/10/2024,13:45:00,26.10,-0.245,2.308,-0.35,1.00,-3.80,-0.331,-0.03,8.159,4.04,27.90 ,not present ,0.00 ,0.00 ,
26/10/2024,14:00:00,26.18,0.466,2.946,-0.42,1.00,-3.80,0.061,0.06,8.159,4.04,27.90 ,not present ,0.00 ,0.00 ,
26/10/2024,14:15:00,26.18,-0.094,2.691,-0.43,1.00,-3.80,-0.336,-0.01,8.159,4.04,27.80 ,not present ,0.00 ,0.00 ,
26/10/2024,14:30:00,26.08,0.241,2.308,-0.29,1.00,-3.80,-0.077,0.03,8.161,4.03,27.60 ,not present ,0.00 ,0.00 ,
26/10/2024,14:45:00,26.06,-0.408,2.441,-0.41,1.00,-3.80,-0.408,-0.05,8.161,4.03,27.50 ,not present ,0.00 ,0.00 ,
26/10/2024,15:00:00,26.21,0.395,1.853,-0.15,1.00,-3.80,0.068,0.05,8.154,4.03,27.60 ,not present ,0.00 ,0.00 ,
26/10/2024,15:15:00,26.05,0.535,2.327,-0.26,1.00,-3.80,-0.013,0.07,8.161,4.03,27.50 ,not present ,0.00 ,0.00 ,
26/10/2024,15:30:00,25.99,-1.006,1.665,-0.29,1.00,-3.80,-0.591,-0.13,8.166,4.06,34.20 ,present ,12.08 ,171.00 ,
26/10/2024,15:45:00,26.34,-0.279,2.578,-0.42,1.00,-3.80,-0.192,-0.03,8.152,4.09,40.50 ,present ,12.04 ,170.40 ,
26/10/2024,16:00:00,26.42,0.467,1.876,-0.14,1.00,-3.80,0.080,0.06,8.148,4.12,41.70 ,present ,12.04 ,170.10 ,
26/10/2024,16:15:00,26.47,0.504,2.035,-0.18,1.00,-3.80,0.242,0.06,8.148,4.15,39.90 ,present ,11.98 ,103.80 ,
26/10/2024,16:30:00,26.31,-0.206,1.867,-0.23,1.00,-3.80,-0.260,-0.02,8.152,4.15,33.80 ,present ,12.01 ,44.10 ,
26/10/2024,16:45:00,25.92,0.455,2.019,-0.19,1.00,-3.80,-0.061,0.06,8.166,4.15,31.20 ,present ,12.02 ,36.90 ,
26/10/2024,17:00:00,25.63,0.573,2.136,-0.21,1.00,-3.80,-0.062,0.07,8.175,4.15,30.00 ,present ,12.09 ,36.00 ,
26/10/2024,17:15:00,25.52,0.426,2.061,-0.21,1.00,-3.80,-0.204,0.05,8.180,4.15,29.30 ,present ,12.12 ,35.40 ,
26/10/2024,17:30:00,25.78,-0.339,2.069,-0.31,1.00,-3.80,-0.146,-0.04,8.173,4.15,28.80 ,present ,12.12 ,36.00 ,
26/10/2024,17:45:00,25.89,-0.665,1.664,-0.25,1.00,-3.80,-0.545,-0.08,8.168,4.15,28.80 ,present ,12.12 ,35.70 ,
26/10/2024,18:00:00,25.93,0.412,2.007,-0.19,1.00,-3.80,-0.031,0.05,8.166,4.15,28.80 ,present ,12.12 ,36.00 ,
26/10/2024,18:15:00,25.75,0.499,2.213,-0.24,1.00,-3.80,0.083,0.06,8.173,4.15,28.70 ,present ,12.12 ,35.70 ,
26/10/2024,18:30:00,25.44,-0.450,1.848,-0.27,1.00,-3.80,-0.519,-0.06,8.184,4.15,28.30 ,present ,12.12 ,35.40 ,
26/10/2024,18:45:00,25.70,-0.468,1.979,-0.31,1.00,-3.80,-0.340,-0.06,8.173,4.15,28.30 ,present ,12.12 ,35.70 ,
26/10/2024,19:00:00,25.61,-0.383,2.099,-0.33,1.00,-3.80,-0.213,-0.05,8.175,4.15,28.20 ,present ,12.12 ,35.40 ,
26/10/2024,19:15:00,25.49,-0.392,2.138,-0.34,1.00,-3.80,-0.344,-0.05,8.184,4.15,28.00 ,present ,12.12 ,35.40 ,
26/10/2024,19:30:00,25.29,-0.354,2.172,-0.35,1.00,-3.80,-0.255,-0.04,8.191,4.15,27.90 ,present ,12.08 ,35.40 ,
26/10/2024,19:45:00,25.17,-0.296,2.155,-0.34,1.00,-3.80,-0.204,-0.03,8.194,4.15,27.60 ,present ,12.12 ,35.09 ,
26/10/2024,20:00:00,25.10,-0.332,2.208,-0.36,1.00,-3.80,-0.231,-0.04,8.194,4.15,27.70 ,present ,12.12 ,35.09 ,
26/10/2024,20:15:00,25.03,-0.398,2.175,-0.36,1.00,-3.80,-0.278,-0.05,8.198,4.15,27.60 ,present ,12.12 ,35.40 ,
26/10/2024,20:30:00,25.08,-0.357,2.074,-0.32,1.00,-3.80,-0.203,-0.04,8.198,4.15,27.50 ,present ,12.11 ,34.80 ,
26/10/2024,20:45:00,24.98,-0.409,2.037,-0.32,1.00,-3.80,-0.335,-0.05,8.201,4.15,27.40 ,present ,12.12 ,35.09 ,
26/10/2024,21:00:00,24.90,-0.416,1.986,-0.31,1.00,-3.80,-0.213,-0.05,8.201,4.15,27.30 ,present ,12.11 ,34.80 ,
26/10/2024,21:15:00,24.74,-0.383,1.994,-0.31,1.00,-3.80,-0.363,-0.05,8.208,4.15,27.10 ,present ,12.08 ,35.09 ,
26/10/2024,21:30:00,24.58,-0.423,2.022,-0.33,1.00,-3.80,-0.270,-0.05,8.215,4.15,27.00 ,present ,12.08 ,35.40 ,
26/10/2024,21:45:00,24.49,-0.397,1.973,-0.31,1.00,-3.80,-0.296,-0.05,8.219,4.15,26.80 ,present ,12.11 ,34.80 ,
26/10/2024,22:00:00,24.42,-0.587,1.857,-0.31,1.00,-3.80,-0.254,-0.07,8.219,4.15,26.70 ,present ,12.08 ,34.80 ,
26/10/2024,22:15:00,24.45,-0.514,1.824,-0.29,1.00,-3.80,-0.335,-0.06,8.219,4.15,26.70 ,present ,12.08 ,35.40 ,
26/10/2024,22:30:00,24.42,-0.417,1.909,-0.30,1.00,-3.80,-0.281,-0.05,8.219,4.15,26.70 ,present ,12.08 ,35.40 ,
26/10/2024,22:45:00,24.23,-0.407,1.991,-0.32,1.00,-3.80,-0.398,-0.05,8.226,4.15,26.60 ,present ,12.08 ,34.80 ,
26/10/2024,23:00:00,23.70,0.256,1.813,-0.19,1.00,-3.80,-0.227,0.03,8.244,4.15,26.00 ,present ,12.08 ,35.09 ,
26/10/2024,23:15:00,22.91,0.130,1.331,-0.09,1.00,-3.80,-0.045,0.01,8.272,4.15,25.10 ,present ,12.07 ,34.20 ,
26/10/2024,23:30:00,22.26,0.081,1.033,-0.01,1.00,-3.80,-0.063,0.01,8.297,4.15,24.30 ,present ,12.08 ,34.50 ,
26/10/2024,23:45:00,21.81,-0.168,0.857,0.00,1.00,-3.80,-0.067,-0.02,8.312,4.15,23.80 ,present ,12.07 ,33.90 ,
27/10/2024,00:00:00,21.46,-0.041,0.000,0.00,1.00,-3.80,0.029,0.00,8.326,4.15,23.20 ,present ,12.08 ,34.50 ,
27/10/2024,00:15:00,21.13,-0.137,0.000,0.00,1.00,-3.80,0.097,-0.01,8.337,4.15,22.80 ,present ,12.07 ,34.20 ,
27/10/2024,00:30:00,20.84,-0.109,0.000,0.00,1.00,-3.80,0.138,-0.01,8.348,4.15,22.40 ,present ,12.08 ,34.50 ,
27/10/2024,00:45:00,20.57,-0.207,0.000,0.00,1.00,-3.80,0.081,-0.02,8.359,4.15,22.00 ,present ,12.08 ,34.50 ,
27/10/2024,01:00:00,20.35,-0.171,0.000,0.00,1.00,-3.80,0.059,-0.02,8.366,4.15,21.70 ,present ,12.07 ,34.20 ,
27/10/2024,01:15:00,20.16,-0.356,0.000,0.00,1.00,-3.80,0.038,-0.04,8.373,4.15,21.50 ,present ,12.07 ,34.20 ,
27/10/2024,01:30:00,20.00,-0.237,0.000,0.00,1.00,-3.80,0.161,-0.03,8.377,4.15,21.30 ,present ,12.08 ,34.50 ,
27/10/2024,01:45:00,19.89,-0.288,0.000,0.00,1.00,-3.80,0.114,-0.03,8.384,4.15,21.10 ,present ,12.04 ,34.50 ,
27/10/2024,02:00:00,19.78,-0.358,0.000,0.00,1.00,-3.80,0.066,-0.04,8.388,4.15,20.90 ,present ,12.04 ,34.50 ,
27/10/2024,02:15:00,19.69,-0.352,0.000,0.00,1.00,-3.80,0.201,-0.04,8.392,4.15,20.80 ,present ,12.04 ,34.20 ,
27/10/2024,02:30:00,19.57,-0.221,0.000,0.00,1.00,-3.80,0.184,-0.03,8.395,4.15,20.70 ,present ,12.04 ,34.20 ,
27/10/2024,02:45:00,19.47,-0.254,0.000,0.00,1.00,-3.80,0.046,-0.03,8.399,4.15,20.60 ,present ,12.04 ,34.50 ,
27/10/2024,03:00:00,19.44,-0.438,0.000,0.00,1.00,-3.80,0.098,-0.06,8.399,4.15,20.50 ,present ,12.04 ,34.20 ,
27/10/2024,03:15:00,19.35,-0.375,0.000,0.00,1.00,-3.80,0.045,-0.05,8.403,4.15,20.60 ,present ,12.04 ,33.90 ,
27/10/2024,03:30:00,19.28,-0.328,0.000,0.00,1.00,-3.80,0.160,-0.04,8.406,4.15,20.40 ,present ,12.04 ,34.20 ,
27/10/2024,03:45:00,19.25,-0.473,0.000,0.00,1.00,-3.80,0.089,-0.06,8.406,4.15,20.20 ,present ,12.04 ,34.20 ,
27/10/2024,04:00:00,19.24,-0.341,0.000,0.00,1.00,-3.80,0.210,-0.04,8.406,4.15,20.20 ,present ,12.04 ,34.50 ,
27/10/2024,04:15:00,19.21,-0.443,0.000,0.00,1.00,-3.80,0.117,-0.06,8.406,4.15,20.10 ,present ,12.04 ,34.50 ,
27/10/2024,04:30:00,19.19,-0.368,0.000,0.00,1.00,-3.80,0.159,-0.05,8.410,4.15,20.29 ,present ,12.04 ,34.50 ,
27/10/2024,04:45:00,19.12,-0.486,0.000,0.00,1.00,-3.80,0.070,-0.06,8.410,4.15,20.20 ,present ,12.01 ,34.80 ,
27/10/2024,05:00:00,19.08,-0.350,0.000,0.00,1.00,-3.80,0.082,-0.04,8.414,4.15,20.10 ,present ,12.01 ,35.09 ,
27/10/2024,05:15:00,19.09,-0.465,0.000,0.00,1.00,-3.80,0.159,-0.06,8.414,4.15,20.00 ,present ,12.01 ,35.09 ,
27/10/2024,05:30:00,19.08,-0.388,0.000,0.00,1.00,-3.80,0.083,-0.05,8.414,4.15,20.20 ,present ,12.01 ,35.09 ,
27/10/2024,05:45:00,19.07,-0.501,0.000,0.00,1.00,-3.80,0.195,-0.06,8.414,4.15,20.00 ,present ,12.01 ,35.09 ,
27/10/2024,06:00:00,19.07,-0.451,0.000,0.00,1.00,-3.80,0.090,-0.06,8.414,4.15,20.00 ,present ,12.01 ,35.09 ,
27/10/2024,06:15:00,19.05,-0.383,0.000,0.00,1.00,-3.80,0.080,-0.05,8.414,4.15,19.90 ,present ,12.01 ,35.09 ,
27/10/2024,06:30:00,19.03,-0.399,0.000,0.00,1.00,-3.80,0.168,-0.05,8.414,4.15,20.00 ,present ,12.01 ,34.80 ,
27/10/2024,06:45:00,19.03,-0.375,0.000,0.00,1.00,-3.80,0.111,-0.05,8.414,4.15,20.00 ,present ,12.01 ,34.80 ,
27/10/2024,07:00:00,19.04,-0.462,0.000,0.00,1.00,-3.80,0.126,-0.06,8.414,4.15,20.00 ,present ,12.01 ,34.80 ,
27/10/2024,07:15:00,19.06,-0.332,0.000,0.00,1.00,-3.80,0.071,-0.04,8.414,4.15,19.90 ,present ,12.01 ,34.80 ,
27/10/2024,07:30:00,19.10,-0.502,0.000,0.00,1.00,-3.80,0.151,-0.06,8.410,4.15,20.10 ,present ,12.01 ,34.80 ,
27/10/2024,07:45:00,19.16,-0.387,0.000,0.00,1.00,-3.80,0.077,-0.05,8.410,4.15,20.20 ,present ,12.01 ,35.09 ,
27/10/2024,08:00:00,19.62,-0.994,0.000,0.00,1.00,-3.80,-0.220,-0.13,8.392,4.15,20.50 ,present ,12.01 ,35.40 ,
27/10/2024,08:15:00,20.40,-1.298,0.000,0.00,1.00,-3.80,0.098,-0.17,8.362,4.14,21.40 ,present ,11.98 ,35.70 ,
27/10/2024,08:30:00,21.01,-1.439,0.000,0.00,1.00,-3.80,0.308,-0.19,8.341,4.15,22.30 ,present ,12.02 ,36.30 ,
27/10/2024,08:45:00,21.41,-1.469,0.000,0.00,1.00,-3.80,0.250,-0.20,8.326,4.15,23.10 ,present ,11.98 ,35.70 ,
27/10/2024,09:00:00,21.56,-1.586,0.000,0.00,1.00,-3.80,0.434,-0.21,8.323,4.15,23.30 ,present ,12.02 ,35.70 ,
27/10/2024,09:15:00,21.70,-1.521,0.000,0.00,1.00,-3.80,0.473,-0.20,8.315,4.15,23.60 ,present ,12.01 ,35.40 ,
27/10/2024,09:30:00,21.91,-1.527,0.000,0.00,1.00,-3.80,0.681,-0.20,8.308,4.15,23.90 ,present ,12.01 ,35.40 ,
27/10/2024,09:45:00,22.24,-1.669,0.227,-0.02,1.00,-3.80,0.325,-0.22,8.297,4.15,24.20 ,present ,12.01 ,35.40 ,
27/10/2024,10:00:00,22.74,-1.605,0.238,-0.02,1.00,-3.80,0.517,-0.21,8.279,4.15,24.60 ,present ,12.02 ,35.70 ,
27/10/2024,10:15:00,23.11,-1.483,0.267,-0.01,1.00,-3.80,0.404,-0.20,8.265,4.15,24.80 ,present ,11.98 ,35.70 ,
27/10/2024,10:30:00,23.33,-1.480,0.319,-0.02,1.00,-3.80,0.455,-0.20,8.258,4.15,25.30 ,present ,12.02 ,35.70 ,
27/10/2024,10:45:00,23.62,-1.707,0.538,-0.11,1.00,-3.80,0.267,-0.23,8.247,4.15,25.80 ,present ,12.02 ,36.00 ,
27/10/2024,11:00:00,23.98,-1.580,0.607,-0.11,1.00,-3.80,0.295,-0.21,8.237,4.15,26.20 ,present ,12.01 ,35.40 ,
27/10/2024,11:15:00,24.30,-1.192,0.908,-0.14,1.00,-3.80,0.271,-0.16,8.222,4.15,26.60 ,present ,12.02 ,35.70 ,
27/10/2024,11:30:00,24.67,-1.236,1.230,-0.22,1.00,-3.80,-0.209,-0.16,8.212,4.15,27.00 ,present ,11.98 ,36.00 ,
27/10/2024,11:45:00,25.05,-1.107,1.563,-0.29,1.00,-3.80,-0.354,-0.14,8.198,4.15,27.40 ,present ,11.98 ,36.00 ,
27/10/2024,12:00:00,25.23,-0.785,1.741,-0.29,1.00,-3.80,-0.473,-0.10,8.191,4.15,28.00 ,present ,11.98 ,36.00 ,
27/10/2024,12:15:00,25.59,-0.390,2.022,-0.31,1.00,-3.80,-0.082,-0.05,8.180,4.15,28.30 ,present ,11.98 ,36.30 ,
27/10/2024,12:30:00,25.67,-0.575,2.104,-0.35,1.00,-3.80,-0.485,-0.07,8.175,4.15,28.50 ,present ,11.98 ,36.00 ,
27/10/2024,12:45:00,25.69,-0.387,2.039,-0.31,1.00,-3.80,-0.244,-0.05,8.175,4.15,28.40 ,present ,12.01 ,35.40 ,
27/10/2024,13:00:00,25.64,-0.432,2.233,-0.37,1.00,-3.80,-0.367,-0.05,8.175,4.15,28.50 ,present ,12.01 ,35.09 ,
27/10/2024,13:15:00,25.40,-0.571,2.058,-0.34,1.00,-3.80,-0.317,-0.07,8.184,4.15,28.40 ,present ,11.98 ,35.09 ,
27/10/2024,13:30:00,25.53,-0.644,2.080,-0.36,1.00,-3.80,-0.366,-0.08,8.180,4.15,28.30 ,present ,12.01 ,35.09 ,
27/10/2024,13:45:00,25.61,-0.671,2.001,-0.34,1.00,-3.80,-0.502,-0.08,8.175,4.15,28.20 ,present ,11.98 ,35.40 ,
27/10/2024,14:00:00,25.60,-0.482,2.370,-0.41,1.00,-3.80,-0.360,-0.06,8.175,4.15,28.30 ,present ,11.98 ,35.40 ,
27/10/2024,14:15:00,25.79,-0.754,2.299,-0.43,1.00,-3.80,-0.375,-0.10,8.173,4.15,28.80 ,present ,11.98 ,35.70 ,
27/10/2024,14:30:00,26.06,-0.592,2.262,-0.39,1.00,-3.80,-0.264,-0.07,8.161,4.15,29.00 ,present ,11.98 ,35.70 ,
27/10/2024,14:45:59,26.36,-0.342,2.550,-0.42,1.00,-3.80,-0.387,-0.04,8.152,4.15,29.30 ,present ,11.98 ,36.00 ,
27/10/2024,15:00:00,26.23,-0.439,2.318,-0.38,1.00,-3.80,-0.387,-0.05,8.154,4.15,29.30 ,present ,11.98 ,35.70 ,
27/10/2024,15:15:00,26.19,-0.588,2.261,-0.39,1.00,-3.80,-0.413,-0.07,8.159,4.15,28.90 ,present ,12.01 ,34.80 ,
27/10/2024,15:30:00,26.26,-0.415,2.398,-0.40,1.00,-3.80,-0.268,-0.05,8.154,4.15,28.90 ,present ,11.98 ,35.09 ,
27/10/2024,15:45:00,26.21,-0.500,2.256,-0.37,1.00,-3.80,-0.343,-0.06,8.154,4.14,27.60 ,not present ,0.00 ,0.00 ,
27/10/2024,16:00:00,26.30,-0.700,2.526,-0.47,1.00,-3.80,-0.416,-0.09,8.152,4.14,27.30 ,not present ,0.00 ,0.00 ,
27/10/2024,16:15:00,26.19,-0.606,2.397,-0.42,1.00,-3.80,-0.426,-0.08,8.159,4.13,27.20 ,not present ,0.00 ,0.00 ,
27/10/2024,16:30:00,26.35,-0.720,2.491,-0.46,1.00,-3.80,-0.463,-0.09,8.152,4.13,27.20 ,not present ,0.00 ,0.00 ,
27/10/2024,16:45:00,26.51,-0.500,2.614,-0.46,1.00,-3.80,-0.264,-0.06,8.145,4.13,27.40 ,not present ,0.00 ,0.00 ,
27/10/2024,17:00:00,26.41,-0.301,2.617,-0.44,1.00,-3.80,-0.309,-0.04,8.148,4.13,27.30 ,not present ,0.00 ,0.00 ,
27/10/2024,17:15:00,26.23,-0.238,2.780,-0.47,1.00,-3.80,-0.356,-0.03,8.154,4.13,27.20 ,not present ,0.00 ,0.00 ,
27/10/2024,17:30:00,25.99,-0.344,2.622,-0.45,1.00,-3.80,-0.238,-0.04,8.166,4.13,27.00 ,not present ,0.00 ,0.00 ,
27/10/2024,17:45:00,25.80,-0.373,2.645,-0.46,1.00,-3.80,-0.401,-0.05,8.168,4.13,26.90 ,not present ,0.00 ,0.00 ,
27/10/2024,18:00:00,25.56,-0.184,2.771,-0.47,1.00,-3.80,-0.163,-0.02,8.180,4.13,26.60 ,not present ,0.00 ,0.00 ,
27/10/2024,18:15:00,25.26,-0.174,2.710,-0.46,1.00,-3.80,-0.294,-0.02,8.191,4.12,26.30 ,not present ,0.00 ,0.00 ,
27/10/2024,18:30:00,24.90,-0.148,2.621,-0.44,1.00,-3.80,-0.302,-0.01,8.201,4.12,26.10 ,not present ,0.00 ,0.00 ,
27/10/2024,18:45:00,24.55,-0.117,2.564,-0.43,1.00,-3.80,-0.138,-0.01,8.215,4.12,25.70 ,not present ,0.00 ,0.00 ,
27/10/2024,19:00:00,24.19,-0.053,2.581,-0.43,1.00,-3.80,-0.126,0.00,8.229,4.12,25.30 ,not present ,0.00 ,0.00 ,
27/10/2024,19:15:00,23.89,-0.208,2.508,-0.44,1.00,-3.80,-0.186,-0.02,8.240,4.12,25.10 ,not present ,0.00 ,0.00 ,
27/10/2024,19:30:00,23.60,-0.335,2.446,-0.45,1.00,-3.80,-0.427,-0.04,8.247,4.12,24.70 ,not present ,0.00 ,0.00 ,
27/10/2024,19:45:00,23.35,-0.204,2.536,-0.46,1.00,-3.80,-0.256,-0.02,8.258,4.12,24.40 ,not present ,0.00 ,0.00 ,
27/10/2024,20:00:00,23.09,-0.500,2.454,-0.48,1.00,-3.80,-0.394,-0.06,8.269,4.12,24.10 ,not present ,0.00 ,0.00 ,
27/10/2024,20:15:00,22.90,-0.233,2.532,-0.47,1.00,-3.80,-0.175,-0.03,8.272,4.12,23.90 ,not present ,0.00 ,0.00 ,
27/10/2024,20:30:00,22.66,-0.321,2.413,-0.45,1.00,-3.80,-0.186,-0.04,8.283,4.11,23.60 ,not present ,0.00 ,0.00 ,
27/10/2024,20:45:00,22.67,-0.348,2.455,-0.47,1.00,-3.80,-0.201,-0.04,8.283,4.11,23.50 ,not present ,0.00 ,0.00 ,
27/10/2024,21:00:00,22.66,-0.561,2.506,-0.51,1.00,-3.80,-0.314,-0.07,8.283,4.11,23.50 ,not present ,0.00 ,0.00 ,
27/10/2024,21:15:00,22.60,-0.394,2.441,-0.47,1.00,-3.80,-0.256,-0.05,8.283,4.11,23.40 ,not present ,0.00 ,0.00 ,
27/10/2024,21:30:00,22.55,-0.341,2.408,-0.46,1.00,-3.80,-0.188,-0.04,8.287,4.11,23.20 ,not present ,0.00 ,0.00 ,
27/10/2024,21:45:00,22.45,-0.457,2.392,-0.47,1.00,-3.80,-0.230,-0.06,8.290,4.11,23.10 ,not present ,0.00 ,0.00 ,
27/10/2024,22:00:00,22.40,-0.356,2.466,-0.48,1.00,-3.80,-0.218,-0.04,8.290,4.11,23.10 ,not present ,0.00 ,0.00 ,
27/10/2024,22:15:00,22.30,-0.330,2.376,-0.45,1.00,-3.80,-0.442,-0.04,8.294,4.11,22.90 ,not present ,0.00 ,0.00 ,
27/10/2024,22:30:00,22.29,-0.363,2.493,-0.49,1.00,-3.80,-0.362,-0.04,8.297,4.11,22.90 ,not present ,0.00 ,0.00 ,
27/10/2024,22:45:00,22.20,-0.313,2.299,-0.43,1.00,-3.80,-0.216,-0.04,8.297,4.10,22.80 ,not present ,0.00 ,0.00 ,
27/10/2024,23:00:00,22.15,-0.490,2.190,-0.42,1.00,-3.80,-0.333,-0.06,8.301,4.10,22.70 ,not present ,0.00 ,0.00 ,
27/10/2024,23:15:00,22.50,-0.569,2.253,-0.44,1.00,-3.80,-0.359,-0.07,8.287,4.10,22.80 ,not present ,0.00 ,0.00 ,
27/10/2024,23:30:00,22.75,-0.609,2.269,-0.45,1.00,-3.80,-0.352,-0.08,8.279,4.10,22.90 ,not present ,0.00 ,0.00 ,
